Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay
Reaction ends, ns_federate__p2_0, 1, 2, 50000000, 1, 59571140, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 50000000, 1, 59571209, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 50000000, 1, 59571304, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 2, 50000000, 1, 59571388, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 50000000, 1, 59571467, NO TRIGGER, 0
Reaction ends, ns_federate__p2_1, 1, 2, 50000000, 1, 59572723, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 50000000, 1, 59572794, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 50000000, 1, 59572879, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 2, 50000000, 1, 59573014, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 50000000, 1, 59573072, NO TRIGGER, 0
Reaction ends, ns_federate__p2_2, 1, 2, 50000000, 1, 59574221, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 50000000, 1, 59574289, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 50000000, 1, 59574506, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 100000000, 0, 59574784, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 60000000, 0, 67001757, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 60000000, 0, 67022769, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 60000000, 0, 67023568, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 2, 60000000, 0, 67023884, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 60000000, 0, 67024013, NO TRIGGER, 0
Reaction ends, ns_federate__plant_0, 1, 2, 60000000, 0, 67026573, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 60000000, 0, 67026813, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 60000000, 0, 67624746, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 2, 60000000, 0, 67625042, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 60000000, 0, 67625218, NO TRIGGER, 0
Reaction ends, ns_federate__p2, 1, 2, 60000000, 0, 67642300, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 60000000, 0, 67642619, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 60000000, 0, 67642872, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 2, 60000000, 0, 67643035, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 60000000, 0, 67643123, NO TRIGGER, 0
Reaction ends, ns_federate__p2_0, 1, 2, 60000000, 0, 67645532, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 60000000, 0, 67645668, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 60000000, 0, 67645789, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 2, 60000000, 0, 67645890, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 60000000, 0, 67646047, NO TRIGGER, 0
Reaction ends, ns_federate__p2_1, 1, 2, 60000000, 0, 67647824, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 60000000, 0, 67647961, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 60000000, 0, 67648082, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 2, 60000000, 0, 67650462, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 60000000, 0, 67650568, NO TRIGGER, 0
Reaction ends, ns_federate__p2_2, 1, 2, 60000000, 0, 67652560, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 60000000, 0, 67652661, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 60000000, 0, 67652985, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 100000000, 0, 67653325, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 60000000, 1, 78255667, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 60000000, 1, 78306375, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 60000000, 1, 78308207, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 2, 60000000, 1, 78309151, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 60000000, 1, 78309625, NO TRIGGER, 0
Reaction ends, ns_federate__plant_0, 1, 2, 60000000, 1, 78315368, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 60000000, 1, 78315901, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 60000000, 1, 79841596, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 2, 60000000, 1, 79842892, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 60000000, 1, 79843588, NO TRIGGER, 0
Reaction ends, ns_federate__p2, 1, 2, 60000000, 1, 79874234, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 60000000, 1, 79874739, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 60000000, 1, 79875172, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 2, 60000000, 1, 79875576, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 60000000, 1, 79875757, NO TRIGGER, 0
Reaction ends, ns_federate__p2_0, 1, 2, 60000000, 1, 79879870, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 60000000, 1, 79880035, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 60000000, 1, 79880228, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 2, 60000000, 1, 79880483, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 60000000, 1, 79880691, NO TRIGGER, 0
Reaction ends, ns_federate__p2_1, 1, 2, 60000000, 1, 79883720, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 60000000, 1, 79883892, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 60000000, 1, 79884082, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 2, 60000000, 1, 79884586, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 60000000, 1, 79884707, NO TRIGGER, 0
Reaction ends, ns_federate__p2_2, 1, 2, 60000000, 1, 79887545, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 60000000, 1, 79887704, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 60000000, 1, 79888378, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 100000000, 0, 79889254, NO TRIGGER, 0
Schedule called, s2, 0, 0, 100000000, 0, 100262680, s2.t, 50000000
Scheduler advancing time ends, NO REACTOR, -1, -1, 100000000, 0, 100264363, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 100265781, NO TRIGGER, 0
Reaction starts, s2, 1, 0, 100000000, 0, 100266581, NO TRIGGER, -9223372036854775808
Reaction ends, s2, 1, 0, 100000000, 0, 100266981, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 100267860, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 100268061, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 1, 100000000, 0, 100268274, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 1, -1, 100000000, 0, 100269057, NO TRIGGER, 0
Reaction ends, ns_federate__plant_0, 1, 1, 100000000, 0, 100310319, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 100310662, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 100310837, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 2, 100000000, 0, 100311014, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__plant_0, 1, 2, 100000000, 0, 100311152, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 100311309, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 100982969, NO TRIGGER, 0
Reaction starts, nr_federate__s2, 1, 0, 100000000, 0, 100984309, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s2, 1, 0, 100000000, 0, 100986165, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 100987146, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 101643719, NO TRIGGER, 0
Reaction starts, nr_federate__s2_0, 1, 0, 100000000, 0, 101644883, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s2_0, 1, 0, 100000000, 0, 101646409, NO TRIGGER, -9223372036854775808
Reaction starts, s2, 1, 1, 100000000, 0, 101647092, NO TRIGGER, -9223372036854775808
Reaction ends, s2, 1, 1, 100000000, 0, 101647340, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 101647987, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 101648147, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 101648285, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 101648689, NO TRIGGER, 0
Reaction starts, s2, 1, 2, 100000000, 0, 101648906, NO TRIGGER, -9223372036854775808
Reaction ends, s2, 1, 2, 100000000, 0, 101655397, NO TRIGGER, -9223372036854775808
Reaction starts, nr_federate__s2_1, 1, 0, 100000000, 0, 101655908, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s2_1, 1, 0, 100000000, 0, 101656480, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 101656861, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 101657021, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 101657153, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 101953125, NO TRIGGER, 0
Reaction starts, nr_federate__s2_2, 1, 0, 100000000, 0, 101953906, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s2_2, 1, 0, 100000000, 0, 101955025, NO TRIGGER, -9223372036854775808
Reaction starts, s2, 1, 3, 100000000, 0, 101955494, NO TRIGGER, -9223372036854775808
Reaction ends, s2, 1, 3, 100000000, 0, 101955768, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 101956347, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 101956538, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 101956685, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 101956917, NO TRIGGER, 0
Reaction starts, s2, 1, 4, 100000000, 0, 101957061, NO TRIGGER, -9223372036854775808
Reaction ends, s2, 1, 4, 100000000, 0, 101957168, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 101957464, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 101957619, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 1, 100000000, 0, 101957829, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 1, -1, 100000000, 0, 101958407, NO TRIGGER, 0
Reaction ends, ns_federate__p2, 1, 1, 100000000, 0, 101986103, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 101986413, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 101986565, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 2, 100000000, 0, 101986745, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p2, 1, 2, 100000000, 0, 101986874, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 101987005, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 101987198, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 1, 100000000, 0, 101987346, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 1, -1, 100000000, 0, 101987547, NO TRIGGER, 0
Reaction ends, ns_federate__p2_0, 1, 1, 100000000, 0, 101993287, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 101993458, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 101993583, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 2, 100000000, 0, 101993713, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p2_0, 1, 2, 100000000, 0, 101993829, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 101993963, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 101994140, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 1, 100000000, 0, 101994287, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 1, -1, 100000000, 0, 101994429, NO TRIGGER, 0
Reaction ends, ns_federate__p2_1, 1, 1, 100000000, 0, 101999334, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 101999486, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 101999607, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 2, 100000000, 0, 101999726, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p2_1, 1, 2, 100000000, 0, 101999824, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 101999954, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 102000098, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 1, 100000000, 0, 102000225, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 1, -1, 100000000, 0, 102000469, NO TRIGGER, 0
Reaction ends, ns_federate__p2_2, 1, 1, 100000000, 0, 102005093, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 102005250, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 0, 102005371, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 2, 100000000, 0, 102005491, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p2_2, 1, 2, 100000000, 0, 102005584, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 0, 102005715, NO TRIGGER, 0
Sending LTC, NO REACTOR, 1, -1, 100000000, 0, 102006398, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 100000000, 0, 102008897, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 150000000, 0, 102009686, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 100000000, 1, 109482669, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 100000000, 1, 109509910, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 1, 109511137, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 2, 100000000, 1, 109511765, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 100000000, 1, 109512111, NO TRIGGER, 0
Reaction ends, ns_federate__plant_0, 1, 2, 100000000, 1, 109515446, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 1, 109515724, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 1, 110114488, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 2, 100000000, 1, 110115011, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 100000000, 1, 110115362, NO TRIGGER, 0
Reaction ends, ns_federate__p2, 1, 2, 100000000, 1, 110127422, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 1, 110127614, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 1, 110127779, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 2, 100000000, 1, 110127886, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 100000000, 1, 110127957, NO TRIGGER, 0
Reaction ends, ns_federate__p2_0, 1, 2, 100000000, 1, 110129710, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 1, 110129778, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 1, 110129860, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 2, 100000000, 1, 110130023, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 100000000, 1, 110130068, NO TRIGGER, 0
Reaction ends, ns_federate__p2_1, 1, 2, 100000000, 1, 110131310, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 1, 110131378, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 100000000, 1, 110131499, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 2, 100000000, 1, 110131731, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 100000000, 1, 110131840, NO TRIGGER, 0
Reaction ends, ns_federate__p2_2, 1, 2, 100000000, 1, 110133113, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 100000000, 1, 110133180, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 100000000, 1, 110133364, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 150000000, 0, 110133721, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 110000000, 0, 113262961, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 110000000, 0, 113276292, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 0, 113276759, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 2, 110000000, 0, 113277050, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 110000000, 0, 113277200, NO TRIGGER, 0
Reaction ends, ns_federate__plant_0, 1, 2, 110000000, 0, 113278878, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 0, 113279113, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 0, 114057083, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 2, 110000000, 0, 114057628, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 110000000, 0, 114057937, NO TRIGGER, 0
Reaction ends, ns_federate__p2, 1, 2, 110000000, 0, 114090185, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 0, 114090580, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 0, 114090790, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 2, 110000000, 0, 114090949, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 110000000, 0, 114091116, NO TRIGGER, 0
Reaction ends, ns_federate__p2_0, 1, 2, 110000000, 0, 114097905, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 0, 114098026, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 0, 114098151, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 2, 110000000, 0, 114098311, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 110000000, 0, 114098449, NO TRIGGER, 0
Reaction ends, ns_federate__p2_1, 1, 2, 110000000, 0, 114102361, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 0, 114102492, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 0, 114102606, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 2, 110000000, 0, 114102786, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 110000000, 0, 114102889, NO TRIGGER, 0
Reaction ends, ns_federate__p2_2, 1, 2, 110000000, 0, 114105261, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 0, 114105383, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 110000000, 0, 114105714, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 150000000, 0, 114106072, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 110000000, 1, 121848621, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 110000000, 1, 121895340, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 1, 121896373, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 2, 110000000, 1, 121896846, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 110000000, 1, 121897264, NO TRIGGER, 0
Reaction ends, ns_federate__plant_0, 1, 2, 110000000, 1, 121900606, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 1, 121900875, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 1, 122495987, NO TRIGGER, 0
Reaction starts, ns_federate__p2, 1, 2, 110000000, 1, 122496701, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 110000000, 1, 122497072, NO TRIGGER, 0
Reaction ends, ns_federate__p2, 1, 2, 110000000, 1, 122513045, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 1, 122513265, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 1, 122513491, NO TRIGGER, 0
Reaction starts, ns_federate__p2_0, 1, 2, 110000000, 1, 122516392, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 110000000, 1, 122516489, NO TRIGGER, 0
Reaction ends, ns_federate__p2_0, 1, 2, 110000000, 1, 122518598, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 1, 122518712, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 1, 122518820, NO TRIGGER, 0
Reaction starts, ns_federate__p2_1, 1, 2, 110000000, 1, 122518974, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 110000000, 1, 122519112, NO TRIGGER, 0
Reaction ends, ns_federate__p2_1, 1, 2, 110000000, 1, 122520747, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 1, 122520833, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 110000000, 1, 122520931, NO TRIGGER, 0
Reaction starts, ns_federate__p2_2, 1, 2, 110000000, 1, 122521169, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 1, -1, 110000000, 1, 122521314, NO TRIGGER, 0
Reaction ends, ns_federate__p2_2, 1, 2, 110000000, 1, 122522797, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 110000000, 1, 122522884, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 110000000, 1, 122523161, NO TRIGGER, 0
Sending NET, NO REACTOR, 1, -1, 150000000, 0, 122523568, NO TRIGGER, 0
Schedule called, s2, 0, 0, 150000000, 0, 150136179, s2.t, 50000000
Scheduler advancing time ends, NO REACTOR, -1, -1, 150000000, 0, 150138317, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 150140105, NO TRIGGER, 0
Reaction starts, s2, 1, 0, 150000000, 0, 150140965, NO TRIGGER, -9223372036854775808
Reaction ends, s2, 1, 0, 150000000, 0, 150141455, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 150142204, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 150142412, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 1, 150000000, 0, 150142667, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 1, -1, 150000000, 0, 150143423, NO TRIGGER, 0
Reaction ends, ns_federate__plant_0, 1, 1, 150000000, 0, 150220199, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 150220571, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 150220777, NO TRIGGER, 0
Reaction starts, ns_federate__plant_0, 1, 2, 150000000, 0, 150221008, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__plant_0, 1, 2, 150000000, 0, 150221140, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 150221294, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 150000000, 0, 151252733, NO TRIGGER, 0
Reaction starts, nr_federate__s2, 1, 0, 150000000, 0, 151254738, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s2, 1, 0, 150000000, 0, 151257822, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 150000000, 0, 151259174, NO TRIGGER, 0
